기준일자,KOSPI지수-종가,A005930-삼성전자-시가,A005930-삼성전자-종가,A000660-SK하이닉스-시가,A000660-SK하이닉스-종가,A006400-삼성SDI-시가,A006400-삼성SDI-종가,A005380-현대차-시가,A005380-현대차-종가,A000270-기아-시가,A000270-기아-종가,A005490-POSCO홀딩스-시가,A005490-POSCO홀딩스-종가,A012330-현대모비스-시가,A012330-현대모비스-종가,A015760-한국전력-시가,A015760-한국전력-종가,A033780-KT&G-시가,A033780-KT&G-종가,A003550-LG-시가,A003550-LG-종가
20010709,560.0,3499.0,3420.0,41222.0,40338.0,59400.0,58700.0,25500.0,25500.0,10100.0,10150.0,100000.0,102500.0,14000.0,14350.0,23000.0,23000.0,17450.0,17900.0,5040.0,5015.0
20010710,558.6,3440.0,3400.0,40633.0,41614.0,59000.0,57100.0,25800.0,25800.0,10150.0,10100.0,102500.0,103000.0,14650.0,14400.0,23200.0,22700.0,17900.0,17950.0,5089.0,5516.0
20010711,553.65,3280.0,3380.0,39357.0,39848.0,56000.0,54800.0,25500.0,26700.0,9800.0,10050.0,101000.0,102000.0,14000.0,14400.0,22650.0,22650.0,17700.0,17750.0,5415.0,5290.0
20010712,559.95,3480.0,3520.0,41517.0,41320.0,55300.0,55500.0,27000.0,26300.0,10300.0,9940.0,103500.0,100000.0,14700.0,14850.0,22800.0,22700.0,17900.0,17650.0,5316.0,5315.0
20010713,548.49,3640.0,3400.0,42007.0,37100.0,56100.0,54000.0,27300.0,25750.0,10100.0,9710.0,103000.0,100000.0,15000.0,14500.0,23050.0,22600.0,17650.0,17900.0,5366.0,5010.0
20010716,548.93,3370.0,3340.0,36413.0,33075.0,53000.0,53300.0,26550.0,26400.0,9700.0,9200.0,102000.0,99500.0,14600.0,14650.0,22900.0,22700.0,17900.0,18000.0,4979.0,4984.0
20010718,540.53,3360.0,3350.0,33370.0,33174.0,52500.0,50400.0,26400.0,26400.0,9020.0,8650.0,99500.0,95500.0,14850.0,14150.0,22800.0,22250.0,18100.0,17600.0,4964.0,4704.0
20010719,545.74,3330.0,3540.0,31702.0,29738.0,49500.0,51000.0,25500.0,24900.0,8320.0,8350.0,94800.0,93000.0,13850.0,13000.0,22000.0,22700.0,17450.0,17550.0,4543.0,4488.0
20010720,537.71,3520.0,3520.0,29641.0,27481.0,51300.0,50400.0,24500.0,23200.0,8410.0,8580.0,92900.0,90500.0,12950.0,12000.0,22250.0,22000.0,17650.0,17900.0,4388.0,4368.0
20010723,524.21,3500.0,3460.0,26794.0,23457.0,49850.0,50400.0,22100.0,21300.0,8200.0,8100.0,89000.0,90500.0,11900.0,11500.0,22050.0,21700.0,16900.0,16600.0,4273.0,3861.0
20010724,526.62,3400.0,3470.0,22280.0,25911.0,49800.0,51500.0,20850.0,21700.0,7900.0,8000.0,88700.0,88500.0,11600.0,12600.0,21200.0,21400.0,16750.0,16500.0,3761.0,3721.0
20010725,526.08,3460.0,3570.0,24635.0,22574.0,51000.0,51500.0,21550.0,23050.0,8000.0,8450.0,85100.0,85000.0,12300.0,12600.0,21100.0,21400.0,16550.0,16100.0,3686.0,3786.0
20010726,529.22,3590.0,3630.0,23163.0,23751.0,51800.0,52700.0,23300.0,22900.0,8650.0,8660.0,84300.0,84900.0,12500.0,12650.0,21400.0,20900.0,16000.0,15900.0,3998.0,4198.0
20010727,541.13,3730.0,3710.0,25126.0,26794.0,53700.0,54100.0,23300.0,22950.0,9000.0,8680.0,84500.0,86100.0,12800.0,12900.0,21000.0,21200.0,15700.0,16300.0,4271.0,4543.0
20010730,533.53,3760.0,3710.0,27481.0,26205.0,54000.0,52600.0,23000.0,21900.0,8700.0,8450.0,86900.0,87300.0,12650.0,12200.0,21200.0,20650.0,16400.0,15750.0,4543.0,4313.0
20010731,541.55,3740.0,3790.0,26794.0,26990.0,53300.0,53000.0,21700.0,22050.0,8320.0,8660.0,87300.0,88200.0,12100.0,12050.0,20650.0,20700.0,15700.0,16050.0,4271.0,4537.0
20010801,562.79,3829.0,3960.0,27776.0,31014.0,53000.0,54000.0,22100.0,22300.0,8750.0,8850.0,88200.0,88600.0,12100.0,12050.0,21000.0,21500.0,16050.0,16300.0,4501.0,4549.0
20010802,567.46,4020.0,3910.0,32880.0,31701.0,54900.0,55000.0,21900.0,23200.0,8820.0,9280.0,89000.0,90900.0,12050.0,12000.0,21200.0,21700.0,16300.0,16300.0,4542.0,4422.0
20010803,568.69,4000.0,3990.0,32094.0,31898.0,55800.0,55400.0,23500.0,23000.0,9350.0,9580.0,92700.0,92900.0,12100.0,12550.0,21600.0,21700.0,16300.0,16250.0,4513.0,4477.0
20010806,569.37,3930.0,3980.0,30917.0,35137.0,54900.0,56000.0,23200.0,22700.0,9540.0,9190.0,92900.0,90400.0,12450.0,12350.0,21650.0,21700.0,16200.0,16050.0,4452.0,4470.0
20010807,567.5,3880.0,3860.0,33370.0,33075.0,55000.0,56800.0,22450.0,22000.0,9010.0,8710.0,90300.0,88600.0,12100.0,12300.0,21400.0,21250.0,15850.0,16200.0,4476.0,4422.0
20010808,565.94,3820.0,3800.0,33370.0,31701.0,56800.0,56500.0,22150.0,22300.0,8860.0,8790.0,88600.0,87600.0,12500.0,12500.0,21450.0,21250.0,16050.0,15950.0,4380.0,4343.0
20010809,549.67,3690.0,3660.0,29837.0,30033.0,55200.0,54800.0,21900.0,21900.0,8500.0,8360.0,86700.0,86000.0,12200.0,12150.0,21000.0,20800.0,15800.0,15600.0,4270.0,4483.0
20010810,555.34,3710.0,3730.0,30622.0,30327.0,55500.0,55500.0,21900.0,21250.0,8360.0,8340.0,87000.0,86900.0,12150.0,11950.0,21150.0,21600.0,15800.0,15750.0,4603.0,5028.0
20010813,562.0,3770.0,3830.0,30328.0,29542.0,55500.0,54700.0,21250.0,20700.0,8360.0,8350.0,87000.0,86000.0,11900.0,11950.0,21800.0,22000.0,15800.0,15750.0,5143.0,4931.0
20010814,577.15,3900.0,3950.0,31407.0,32781.0,54800.0,55200.0,20600.0,21000.0,8400.0,8540.0,85500.0,88500.0,12100.0,12500.0,21900.0,22300.0,15600.0,16500.0,4895.0,4876.0
20010816,580.95,3840.0,3900.0,31506.0,32781.0,54100.0,54900.0,20000.0,20250.0,8540.0,8560.0,87100.0,89500.0,12350.0,12750.0,22950.0,23750.0,16300.0,16600.0,4816.0,4640.0
20010817,580.99,3900.0,3920.0,33567.0,31996.0,54200.0,54700.0,20000.0,20100.0,8600.0,8570.0,89400.0,90000.0,12900.0,12500.0,24000.0,24000.0,16600.0,16400.0,4634.0,4713.0
20010820,567.09,3800.0,3800.0,29739.0,29935.0,53600.0,52200.0,19500.0,19800.0,8570.0,8480.0,89400.0,90100.0,12100.0,12000.0,23650.0,23600.0,16200.0,16000.0,4592.0,4767.0
20010821,568.68,3820.0,3720.0,31015.0,30720.0,53000.0,54000.0,19950.0,21200.0,8490.0,8600.0,90700.0,92000.0,12000.0,12350.0,23850.0,23700.0,16000.0,16200.0,4846.0,4943.0
20010822,574.87,3629.0,3850.0,30033.0,31996.0,53500.0,53700.0,21000.0,21750.0,8640.0,8600.0,92000.0,93000.0,12000.0,12150.0,23500.0,24200.0,15900.0,16500.0,4907.0,4798.0
20010823,570.07,3869.0,3850.0,32978.0,27481.0,54100.0,53200.0,21850.0,20900.0,8640.0,8600.0,93700.0,93500.0,12200.0,12100.0,24250.0,24100.0,16500.0,16300.0,4815.0,4731.0
20010824,569.31,3840.0,3840.0,26107.0,24635.0,53000.0,53000.0,20700.0,20700.0,8640.0,8500.0,92100.0,93000.0,12000.0,12150.0,23700.0,23900.0,16050.0,16600.0,4695.0,4604.0
20010827,578.74,3960.0,3980.0,23654.0,21003.0,53300.0,54300.0,21200.0,21450.0,8580.0,8800.0,94100.0,95000.0,12400.0,12600.0,24400.0,24100.0,16600.0,16550.0,4664.0,4628.0
20010828,576.51,4000.0,3940.0,20513.0,21494.0,53900.0,55000.0,21700.0,22400.0,8830.0,8930.0,95300.0,95100.0,12400.0,12700.0,24000.0,23400.0,16550.0,16650.0,4695.0,4580.0
20010829,565.63,3900.0,3930.0,20120.0,18353.0,54500.0,54400.0,22400.0,22200.0,8930.0,8800.0,94100.0,94200.0,12500.0,12500.0,23100.0,23500.0,16450.0,16550.0,4464.0,4246.0
20010830,564.36,3840.0,3920.0,15998.0,17274.0,54200.0,53900.0,22000.0,22400.0,8800.0,8700.0,93000.0,93600.0,12100.0,12250.0,23500.0,23200.0,16300.0,16900.0,4150.0,4186.0
20010831,545.11,3860.0,3800.0,15998.0,16292.0,52800.0,53000.0,22000.0,21300.0,8700.0,8520.0,91000.0,90500.0,11900.0,11700.0,22950.0,22650.0,16500.0,16700.0,4058.0,3943.0
20010903,541.83,3810.0,3760.0,17078.0,15703.0,53900.0,53600.0,21300.0,20700.0,8520.0,8450.0,90500.0,91000.0,11550.0,10300.0,22600.0,22650.0,16900.0,17000.0,3877.0,3895.0
20010904,558.79,3760.0,3930.0,16391.0,18059.0,54400.0,54600.0,21000.0,22000.0,8450.0,8700.0,92000.0,95000.0,10100.0,10650.0,22500.0,23200.0,16800.0,17450.0,3877.0,3968.0
20010905,551.91,3840.0,3790.0,17863.0,19237.0,53600.0,54500.0,21900.0,22350.0,8700.0,8760.0,93600.0,93700.0,10750.0,11200.0,23000.0,23650.0,17400.0,17400.0,3992.0,4149.0
20010906,552.59,3800.0,3770.0,20807.0,22083.0,54200.0,53100.0,22400.0,22200.0,8770.0,8760.0,94000.0,94700.0,11500.0,11400.0,23650.0,23400.0,17350.0,16900.0,4125.0,4089.0
20010907,555.08,3760.0,3820.0,23457.0,25322.0,52500.0,52500.0,22000.0,23000.0,8760.0,8790.0,93500.0,95000.0,11050.0,11750.0,23000.0,23000.0,16750.0,17000.0,4065.0,4125.0
20010910,550.73,3770.0,3830.0,26500.0,27481.0,51700.0,52200.0,22800.0,22900.0,8790.0,8670.0,93000.0,91400.0,11400.0,11300.0,22650.0,22450.0,16700.0,16550.0,4041.0,4065.0
20010911,540.57,3800.0,3740.0,26009.0,23359.0,52000.0,52500.0,23000.0,22100.0,8720.0,8750.0,90000.0,88500.0,11300.0,10800.0,22600.0,21850.0,16600.0,16600.0,4046.0,4071.0
20010912,475.6,3200.0,3230.0,19924.0,19924.0,45100.0,45500.0,18800.0,18800.0,7440.0,7440.0,81100.0,80100.0,9200.0,9200.0,19100.0,19200.0,14300.0,16000.0,3465.0,3465.0
20010913,499.25,3360.0,3430.0,18354.0,22868.0,47100.0,47600.0,19000.0,18750.0,7540.0,7500.0,84100.0,84100.0,9410.0,9550.0,19900.0,19950.0,16500.0,16500.0,3453.0,3538.0
20010914,482.29,3440.0,3390.0,23163.0,19531.0,48500.0,47600.0,18750.0,17000.0,7500.0,6400.0,84100.0,83100.0,9270.0,8900.0,19950.0,20000.0,16000.0,15650.0,3568.0,3211.0
20010917,468.76,3300.0,3280.0,20513.0,16685.0,46500.0,46000.0,16300.0,16100.0,6410.0,6200.0,80200.0,84000.0,8610.0,8420.0,19500.0,20000.0,15650.0,15450.0,3108.0,2992.0
20010918,484.93,3390.0,3350.0,18648.0,19138.0,47000.0,46000.0,16600.0,16850.0,6320.0,6700.0,84000.0,84400.0,8900.0,9000.0,20400.0,20100.0,15750.0,15950.0,3083.0,3120.0
20010919,486.75,3300.0,3280.0,18943.0,18550.0,46100.0,45800.0,16700.0,16700.0,6900.0,6910.0,84000.0,83000.0,9070.0,10250.0,20100.0,20500.0,15650.0,16200.0,3156.0,3095.0
20010920,480.27,3200.0,3080.0,18943.0,18157.0,44700.0,43200.0,16500.0,15750.0,7000.0,6560.0,81100.0,80300.0,9650.0,10050.0,20400.0,21000.0,16000.0,16150.0,3059.0,3089.0
20010921,472.31,2900.0,2850.0,17274.0,17961.0,42000.0,40000.0,15050.0,14950.0,6250.0,6300.0,77300.0,74000.0,9860.0,10000.0,20700.0,21800.0,16000.0,16150.0,3041.0,3217.0
20010924,482.19,2810.0,2960.0,18256.0,18255.0,39500.0,40400.0,15000.0,15550.0,6300.0,6780.0,73500.0,75200.0,9950.0,10050.0,21700.0,21700.0,15900.0,16250.0,3199.0,3223.0
20010925,472.13,3060.0,2860.0,19531.0,17470.0,41500.0,38500.0,16100.0,15750.0,7000.0,6560.0,76200.0,75200.0,10000.0,9990.0,21600.0,21000.0,16150.0,16300.0,3289.0,3101.0
20010926,472.85,2820.0,2830.0,17863.0,17175.0,39000.0,39150.0,16200.0,16500.0,6690.0,6750.0,74000.0,75800.0,10150.0,10400.0,21000.0,21200.0,16200.0,16300.0,3149.0,3120.0
20010927,472.38,2760.0,2810.0,16783.0,17862.0,38500.0,39400.0,16650.0,17100.0,6600.0,6940.0,75400.0,76800.0,10400.0,10950.0,20650.0,20900.0,16150.0,16400.0,3108.0,3150.0
20010928,479.68,2880.0,2800.0,17667.0,17372.0,39600.0,42500.0,17000.0,16800.0,6970.0,7090.0,77400.0,80700.0,11200.0,11050.0,21200.0,21000.0,16500.0,16700.0,3162.0,3211.0
20011004,500.64,3000.0,2910.0,18746.0,18746.0,44000.0,44950.0,18500.0,19300.0,7790.0,8150.0,85000.0,85400.0,11500.0,12100.0,21700.0,21450.0,17800.0,17250.0,3325.0,3320.0
20011005,501.92,2920.0,2950.0,18844.0,21494.0,44950.0,44800.0,19400.0,18800.0,8400.0,8450.0,85400.0,84000.0,12000.0,12000.0,21500.0,21450.0,17150.0,17500.0,3295.0,3271.0
20011008,496.13,2940.0,2920.0,21985.0,21200.0,45300.0,44100.0,18400.0,18550.0,8000.0,8050.0,82800.0,81500.0,12000.0,12200.0,21400.0,21500.0,17500.0,17500.0,3265.0,3217.0
20011009,507.61,2960.0,3030.0,22574.0,21788.0,44300.0,46500.0,18600.0,18700.0,8110.0,8140.0,83000.0,84000.0,12400.0,12250.0,21500.0,21750.0,17200.0,18300.0,3253.0,3392.0
20011010,503.46,2990.0,2980.0,21200.0,20316.0,46500.0,47400.0,18100.0,17950.0,8140.0,8220.0,84000.0,84000.0,12300.0,12450.0,21450.0,21350.0,17950.0,17950.0,3374.0,3513.0
20011011,517.05,3080.0,3180.0,21494.0,21003.0,48400.0,47900.0,18600.0,18650.0,8370.0,8380.0,86000.0,85000.0,12600.0,13000.0,21550.0,21350.0,18300.0,18550.0,3623.0,3519.0
20011012,516.4,3320.0,3260.0,21691.0,20611.0,49100.0,48400.0,19000.0,19000.0,8500.0,8380.0,85600.0,84400.0,13200.0,13250.0,21300.0,20650.0,18250.0,18050.0,3604.0,3532.0
20011015,513.99,3200.0,3200.0,20709.0,20709.0,48350.0,49050.0,18450.0,18700.0,8380.0,8380.0,82800.0,84200.0,13200.0,13250.0,20400.0,20500.0,17850.0,18000.0,3726.0,4059.0
20011016,521.91,3160.0,3180.0,20219.0,19924.0,49800.0,49300.0,18800.0,19100.0,8380.0,8400.0,84300.0,85600.0,13400.0,13850.0,20800.0,21000.0,18050.0,17700.0,4210.0,4059.0
20011017,528.29,3260.0,3280.0,20219.0,19924.0,50000.0,50500.0,19200.0,19900.0,8450.0,8410.0,87500.0,85500.0,14000.0,13900.0,21000.0,20800.0,18000.0,17700.0,4070.0,3956.0
20011018,524.21,3230.0,3260.0,19335.0,18648.0,50000.0,50000.0,19550.0,19250.0,8410.0,8450.0,84800.0,86400.0,13600.0,13800.0,20700.0,20900.0,17550.0,17700.0,4150.0,4228.0
20011019,528.04,3300.0,3400.0,18256.0,19727.0,50000.0,50200.0,18850.0,18800.0,8500.0,8450.0,84300.0,85000.0,13600.0,13850.0,20950.0,20850.0,17700.0,17650.0,4301.0,4180.0
20011022,528.7,3460.0,3390.0,19826.0,19433.0,49100.0,52000.0,19050.0,18700.0,8450.0,8450.0,85000.0,84200.0,14000.0,13750.0,21000.0,21000.0,18000.0,17900.0,4180.0,4131.0
20011023,530.5,3500.0,3480.0,19826.0,18451.0,52500.0,52000.0,18700.0,18800.0,8500.0,8680.0,84300.0,83800.0,13800.0,13900.0,21100.0,21000.0,18000.0,17750.0,4119.0,4089.0
20011024,541.49,3560.0,3710.0,17961.0,17666.0,52900.0,53500.0,19000.0,19600.0,8680.0,8680.0,84200.0,86500.0,13900.0,14000.0,21000.0,21000.0,17800.0,17700.0,4077.0,4077.0
20011025,542.19,3700.0,3660.0,17863.0,18550.0,54000.0,54400.0,19800.0,19850.0,8730.0,8680.0,86900.0,86700.0,13950.0,13900.0,21000.0,21200.0,17950.0,17900.0,4077.0,4240.0
20011026,543.41,3660.0,3620.0,19041.0,18451.0,53800.0,51900.0,20000.0,20700.0,8750.0,8680.0,86500.0,88600.0,13850.0,13800.0,21300.0,21250.0,17950.0,18100.0,4356.0,4271.0
20011029,547.87,3660.0,3680.0,19237.0,19433.0,52300.0,52200.0,20700.0,20300.0,8680.0,8690.0,89300.0,87400.0,14000.0,14300.0,21400.0,21350.0,18400.0,18200.0,4313.0,4180.0
20011030,533.87,3540.0,3480.0,18943.0,19040.0,51000.0,51300.0,20000.0,20300.0,8690.0,8610.0,87300.0,87500.0,13900.0,14400.0,20900.0,20700.0,18200.0,18250.0,4058.0,4004.0
20011031,537.81,3410.0,3470.0,19924.0,21887.0,50400.0,52000.0,20150.0,20800.0,8460.0,8390.0,86800.0,89000.0,14300.0,14500.0,20500.0,20400.0,18250.0,18400.0,3937.0,4004.0
20011101,544.09,3540.0,3580.0,24341.0,25125.0,52900.0,53000.0,21000.0,20900.0,8200.0,8250.0,89000.0,89000.0,14500.0,14600.0,20600.0,20450.0,18450.0,18350.0,3985.0,4046.0
20011102,550.57,3630.0,3660.0,25715.0,24340.0,53500.0,53800.0,21000.0,21600.0,8300.0,8070.0,88900.0,89500.0,14600.0,15550.0,20500.0,20300.0,18300.0,18100.0,4083.0,4107.0
20011105,561.62,3670.0,3700.0,25420.0,24831.0,53900.0,54000.0,21900.0,22700.0,8300.0,9200.0,90000.0,90200.0,15650.0,16300.0,20500.0,20750.0,18150.0,18600.0,4137.0,4192.0
20011106,565.47,3780.0,3800.0,25126.0,23751.0,54000.0,54000.0,22700.0,22300.0,9200.0,8990.0,90500.0,93800.0,16500.0,15850.0,20900.0,20550.0,18600.0,18600.0,4246.0,4210.0
20011107,562.03,3820.0,3810.0,22967.0,23359.0,54000.0,53400.0,22500.0,22700.0,9100.0,8700.0,93800.0,92500.0,15900.0,15400.0,20900.0,20300.0,19000.0,18600.0,4222.0,4198.0
20011108,573.04,3810.0,3860.0,23948.0,23555.0,53400.0,54000.0,23200.0,22850.0,8890.0,9110.0,92600.0,93800.0,15500.0,15000.0,20300.0,20750.0,18600.0,18500.0,4234.0,4180.0
20011109,576.75,3900.0,3970.0,24243.0,27088.0,54000.0,53300.0,22700.0,22600.0,8950.0,8900.0,94700.0,96500.0,15000.0,15250.0,20800.0,20500.0,18500.0,18500.0,4125.0,3853.0
20011112,584.48,4010.0,4000.0,30230.0,31112.0,53300.0,54000.0,22800.0,22500.0,8900.0,9100.0,97000.0,97000.0,15050.0,15400.0,20700.0,20950.0,18650.0,18950.0,3847.0,3919.0
20011113,588.83,3920.0,4000.0,31800.0,32192.0,53300.0,55100.0,22300.0,23500.0,9000.0,9500.0,96500.0,97600.0,15100.0,15300.0,20950.0,21700.0,18900.0,19200.0,3938.0,3889.0
20011114,606.68,4100.0,4300.0,33174.0,35922.0,55400.0,57800.0,23750.0,23850.0,9600.0,9600.0,97700.0,100000.0,15500.0,15250.0,21800.0,22600.0,19300.0,19200.0,3907.0,4040.0
20011115,606.44,4210.0,4190.0,35137.0,33959.0,57700.0,58800.0,23850.0,24000.0,9600.0,9770.0,100000.0,100000.0,15300.0,15800.0,22700.0,23350.0,19200.0,19200.0,4058.0,4119.0
20011116,610.88,4160.0,4180.0,33959.0,35333.0,58500.0,58400.0,24000.0,24550.0,9650.0,9820.0,101000.0,105000.0,16000.0,15850.0,23500.0,22600.0,19200.0,19200.0,4150.0,4186.0
20011119,626.43,4100.0,4370.0,35726.0,37885.0,57400.0,58200.0,25100.0,25800.0,9900.0,10200.0,105000.0,108000.0,15800.0,16700.0,22700.0,23650.0,19500.0,19500.0,4186.0,4198.0
20011120,616.33,4400.0,4270.0,38278.0,33664.0,58500.0,56700.0,26900.0,26000.0,10400.0,9730.0,108000.0,104000.0,16900.0,16950.0,23700.0,23200.0,19500.0,19400.0,4229.0,4301.0
20011121,615.45,4160.0,4220.0,33370.0,34646.0,56400.0,55700.0,25350.0,26300.0,9600.0,9500.0,101000.0,104000.0,17000.0,17450.0,22600.0,23000.0,19400.0,19800.0,4289.0,4325.0
20011122,624.56,4230.0,4320.0,35431.0,37983.0,55700.0,57000.0,26300.0,26900.0,9500.0,9610.0,104000.0,108500.0,17450.0,17950.0,23100.0,22800.0,19600.0,19400.0,4289.0,4283.0
20011123,645.18,4340.0,4440.0,38278.0,37492.0,57000.0,58900.0,26600.0,27400.0,9520.0,9890.0,110000.0,114000.0,18300.0,18300.0,23200.0,24000.0,19400.0,19600.0,4295.0,4343.0
20011126,674.56,4470.0,4600.0,38670.0,38179.0,60000.0,61100.0,27050.0,27400.0,9950.0,9920.0,114000.0,114500.0,18400.0,18300.0,24500.0,24800.0,19400.0,19550.0,4543.0,4991.0
20011127,670.1,4640.0,4620.0,39259.0,41811.0,60600.0,60000.0,26900.0,26400.0,10000.0,10050.0,114500.0,114500.0,18200.0,17750.0,24800.0,24600.0,19900.0,20300.0,5028.0,4961.0
20011128,632.02,4540.0,4380.0,41811.0,38081.0,59300.0,57500.0,26000.0,24100.0,10000.0,9120.0,112000.0,105000.0,17400.0,17000.0,24300.0,23700.0,20200.0,19300.0,4906.0,4573.0
20011129,628.86,4290.0,4200.0,37394.0,40240.0,57500.0,58000.0,23500.0,24200.0,8980.0,9200.0,103000.0,105000.0,16700.0,17400.0,23500.0,23000.0,19500.0,18600.0,4482.0,4664.0
20011130,643.89,4460.0,4360.0,42302.0,42105.0,59500.0,58000.0,24500.0,25400.0,9700.0,9270.0,104000.0,107000.0,18000.0,17850.0,23500.0,23000.0,19750.0,19400.0,4665.0,4846.0
20011203,650.66,4430.0,4490.0,42793.0,48387.0,57900.0,59500.0,25500.0,26650.0,9370.0,9280.0,107000.0,107000.0,17850.0,17900.0,23050.0,22750.0,19700.0,19400.0,4864.0,4949.0
20011204,649.9,4530.0,4600.0,52313.0,52214.0,60000.0,60500.0,26300.0,26100.0,9240.0,9130.0,104000.0,108000.0,17500.0,17600.0,22900.0,22500.0,19400.0,19400.0,4985.0,4846.0
20011205,688.31,4760.0,5290.0,54178.0,54570.0,61000.0,64300.0,26300.0,26400.0,9210.0,9690.0,111000.0,117500.0,17800.0,17650.0,23000.0,23550.0,19650.0,19800.0,4906.0,4864.0
20011206,686.61,5560.0,5500.0,56730.0,53785.0,65900.0,63000.0,26800.0,26300.0,9700.0,9350.0,123000.0,120000.0,17900.0,17200.0,24100.0,22750.0,20300.0,19800.0,4937.0,4670.0
20011207,704.5,5400.0,5670.0,52019.0,55944.0,62100.0,62500.0,26500.0,27400.0,9350.0,9740.0,123000.0,127000.0,16950.0,17750.0,23000.0,23100.0,19500.0,20600.0,4676.0,5155.0
20011210,668.77,5580.0,5200.0,55257.0,52411.0,62500.0,59500.0,27300.0,25500.0,9810.0,9710.0,124500.0,114500.0,17700.0,17350.0,23100.0,22200.0,21000.0,19900.0,5210.0,5270.0
20011211,670.08,5040.0,5170.0,51037.0,52018.0,59500.0,59400.0,25600.0,25750.0,9600.0,9620.0,114500.0,117000.0,17250.0,17050.0,21950.0,22350.0,19850.0,20400.0,5215.0,5088.0
20011212,681.43,5160.0,5400.0,51037.0,51527.0,58600.0,59000.0,26000.0,26400.0,9500.0,9450.0,117000.0,119000.0,16900.0,17250.0,22000.0,22700.0,20400.0,20450.0,5107.0,5100.0
20011213,676.59,5400.0,5300.0,51037.0,47896.0,59000.0,57700.0,26800.0,27200.0,9300.0,9210.0,115000.0,115500.0,16950.0,17550.0,23050.0,22350.0,19900.0,19700.0,5088.0,4967.0
20011214,665.2,5110.0,5100.0,45835.0,46325.0,57900.0,56900.0,26850.0,26500.0,9130.0,9050.0,114000.0,114000.0,17400.0,17400.0,22200.0,21900.0,19700.0,19300.0,4967.0,4949.0
20011217,648.28,5010.0,5010.0,46522.0,47994.0,56100.0,54300.0,26000.0,25500.0,9000.0,8740.0,114000.0,113000.0,17100.0,17050.0,21600.0,20850.0,19500.0,19350.0,4864.0,4767.0
20011218,643.76,5080.0,5210.0,48780.0,40829.0,53800.0,53900.0,26000.0,25300.0,8620.0,8500.0,113000.0,112500.0,17000.0,17000.0,21150.0,20900.0,19100.0,19350.0,4816.0,4501.0
20011219,647.05,5310.0,5280.0,42596.0,39750.0,53700.0,54500.0,25800.0,25850.0,8700.0,8620.0,115500.0,110000.0,16900.0,17000.0,21050.0,20900.0,19600.0,19450.0,4501.0,4392.0
20011220,664.51,5200.0,5300.0,39750.0,40044.0,54800.0,55400.0,25800.0,26050.0,8500.0,8850.0,112500.0,113500.0,17100.0,17900.0,21100.0,21450.0,19500.0,19800.0,4482.0,4701.0
20011221,644.71,5100.0,5030.0,38769.0,38277.0,55400.0,54200.0,25000.0,24350.0,8510.0,8300.0,113000.0,114500.0,17800.0,18000.0,21250.0,20950.0,19750.0,19550.0,4489.0,4713.0
20011224,646.49,5050.0,5050.0,38867.0,39651.0,54500.0,54300.0,24350.0,23850.0,8350.0,8190.0,115000.0,115000.0,18200.0,17800.0,21000.0,21100.0,19650.0,20100.0,4786.0,4901.0
20011226,653.87,5130.0,5160.0,40928.0,45540.0,54300.0,55300.0,24000.0,24750.0,8230.0,8300.0,114000.0,112000.0,17800.0,18050.0,21400.0,21450.0,20250.0,20250.0,4955.0,5028.0
20011227,668.55,5200.0,5400.0,47504.0,45540.0,54900.0,56500.0,24100.0,25800.0,8110.0,8440.0,112000.0,116500.0,17500.0,18150.0,20850.0,21700.0,18200.0,19000.0,4906.0,4907.0
20011228,693.7,5600.0,5580.0,47504.0,47503.0,56900.0,58000.0,26500.0,26900.0,8620.0,8860.0,121000.0,122000.0,18200.0,18900.0,22000.0,21700.0,19300.0,19400.0,4967.0,4967.0
20020102,724.95,5660.0,6160.0,49467.0,54570.0,58000.0,58600.0,26900.0,28500.0,9000.0,9200.0,119000.0,122000.0,19150.0,19450.0,22000.0,22850.0,19350.0,19200.0,4955.0,4925.0
20020103,727.66,6100.0,6040.0,55944.0,55944.0,58600.0,57600.0,28900.0,28800.0,9200.0,9200.0,123000.0,120000.0,19450.0,20900.0,23200.0,23800.0,19100.0,18700.0,4967.0,5088.0
20020104,747.72,6380.0,6380.0,59281.0,57711.0,57800.0,57400.0,29500.0,28600.0,9430.0,9210.0,125000.0,127000.0,21500.0,21000.0,23800.0,23650.0,18700.0,18700.0,5118.0,5046.0
20020107,751.48,6260.0,6360.0,57319.0,56140.0,57400.0,56700.0,28600.0,29400.0,9210.0,9100.0,129000.0,130000.0,21000.0,21350.0,23900.0,23250.0,18700.0,18000.0,5046.0,4955.0
20020108,734.76,6390.0,6230.0,54865.0,55061.0,56000.0,54600.0,29200.0,29900.0,9030.0,8950.0,128000.0,127000.0,21000.0,20150.0,23600.0,23300.0,18250.0,17300.0,4937.0,4846.0
20020109,751.61,6210.0,6450.0,55650.0,63305.0,53900.0,54500.0,29900.0,30500.0,8900.0,9220.0,125000.0,125500.0,19500.0,19900.0,23300.0,23250.0,17300.0,16900.0,4847.0,4846.0
20020110,728.23,6360.0,6160.0,65170.0,61244.0,54500.0,53500.0,30300.0,27950.0,9300.0,8640.0,125000.0,117500.0,20000.0,19300.0,23300.0,22500.0,17200.0,16200.0,4846.0,5094.0
20020111,727.36,6240.0,6120.0,59870.0,59477.0,53500.0,53800.0,28400.0,28550.0,8830.0,8980.0,120000.0,121000.0,19750.0,19700.0,22900.0,22700.0,16700.0,17150.0,5155.0,5094.0
